stage	path	fn	line	verdict	note
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_ac_snp	160	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_anchor_snp	166	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_core_downstream_tail_pos	271	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_core_hom_ref_excluded	219	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_core_post_ac_high_pos	267	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_core_post_ctc_hom_ref_pos	262	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_core_pre_ttc_tail_pos	223	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_core_preamble_pos	229	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_core_sparse_hom_ref_pos	275	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_core_ttc_pre_anchor_pos	257	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_core_ttc_upstream_shadow_pos	253	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_coupled_event	137	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_coupled_indel	124	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_coupled_indel_at_canonical_locus	131	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_ctc_del	141	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_downstream_snp	179	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_interior_block_pos	203	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_post_core_gradation_pos	356	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_post_shadow_hom_ref_pos	215	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_post_upstream_tail_pos	211	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_pre_upstream_hom_ref_pos	207	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_tc_snp	148	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_tg_snp	154	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_upstream_interstitial_pos	283	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_cluster_upstream_snp	196	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_dense_cluster_rcm_band_pos	1222	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_downstream_cluster_anchor_hom_alt	1376	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_downstream_cluster_gradation_pos	348	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_downstream_cluster_rcm_preamble_pos	299	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_downstream_dense_cluster_pos	295	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_downstream_java_emit_snp	1301	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_gap_tail_het_event	1393	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_inter_cluster_gap_gradation_pos	324	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_java_activity_profile_zero_pos	367	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_java_hom_ref_mega_zero_pos	360	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_java_sparse_hom_ref_desert_pos	287	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_java_sparse_two_read_hom_alt_site	1409	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_java_wide_hom_ref_desert_pos	303	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_mid_a_java_emit_band	1264	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_mid_a_java_sparse_snp	1257	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_mid_a_one_read_hom_alt_site	1332	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_mid_a_transition_gradation_pos	320	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_mid_a_two_read_hom_alt_site	1339	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_mid_b_dense_cluster_gradation_pos	344	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_mid_b_dense_cluster_pos	291	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_mid_b_downstream_fringe_snp	1294	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_mid_b_java_emit_band	1278	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_mid_b_java_sparse_snp	1228	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_mid_b_pre_tail_hom_alt_band_pos	1238	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_mid_b_pre_tail_hom_ref_desert_pos	1250	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_mid_b_pre_tail_phased_anchor_snp	1243	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_phase_a_java_emit_band	1271	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_phase_a_upstream_gradation_pos	332	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_phase_e_registry_gap_het_event	1402	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_post_downstream_tail_gradation_pos	328	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_post_mega_zero_fringe_pos	316	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_post_mega_zero_gradation_pos	336	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_pre_mid_a_desert_island_pos	307	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_pre_mid_a_fringe_gradation_pos	340	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_pre_mid_a_fringe_pos	312	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_pre_wide_desert_gradation_pos	352	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_sparse_snp_gl_rescue_eligible	192	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	is_strict_java_production_emit_candidate	1308	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	java_sparse_hom_ref_gq_dp_from_depth	372	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	java_sparse_two_read_hom_alt_covers_mid_a_oracle	1458	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	mid_a_transition_gradation_gq_dp	963	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	mid_b_dense_cluster_gradation_gq_dp	763	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	phase_a_upstream_gradation_gq_dp	1163	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	post_downstream_tail_gradation_gq_dp	1112	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	post_mega_zero_gradation_gq_dp	1077	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	post_shadow_dense_stripe_gq_zero	1512	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	post_shadow_min_dp	1500	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	post_shadow_min_dp_matches_java_gvcf_gradation	1680	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	pre_mid_a_fringe_gradation_gq_dp	591	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	pre_wide_desert_gradation_gq_dp	431	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	shape_java_sparse_hom_ref_gq_dp	386	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/compatibility/java_hc_site_semantics.rs	strict_java_production_emit_candidate_covers_java_only_oracle	1470	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/engine_asm_trim_audit_tests.rs	preserve_untrimmed_indel_haplotypes_reattaches_when_trim_loses_indel_cigar	11	n/a	test/dump helper
09_other	gatk-haplotypecaller/src/feature_context.rs	empty	175	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/feature_context.rs	features_overlapping	110	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/feature_context.rs	force_calling_allele_overlaps_locus	135	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/feature_context.rs	force_calling_detects_overlapping_pass_site	232	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/feature_context.rs	from_padded_span	196	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/feature_context.rs	from_vcf_record	34	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/feature_context.rs	is_empty	84	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/feature_context.rs	load_vcf_source	88	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/feature_context.rs	overlaps_closed_interval_1based	53	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/feature_context.rs	variant_end_1based	58	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/feature_context.rs	vcf_source_yields_overlapping_feature	251	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/feature_context.rs	without_sources	186	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/feature_context.rs	without_sources_is_empty	225	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/fragment_overlap.rs	adjust_quals_of_overlapping_pair	164	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/fragment_overlap.rs	agree_overlap_caps_quals_at_twenty	295	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/fragment_overlap.rs	clean_overlapping_read_pairs	246	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/fragment_overlap.rs	format_quals	262	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/fragment_overlap.rs	mate_start_1based	122	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/fragment_overlap.rs	overlapping_pairs_indices	133	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/fragment_overlap.rs	read_base_at_ref_coord_1based	101	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/fragment_overlap.rs	read_index_for_ref_coord_1based	96	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/fragment_overlap.rs	set_pair	276	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/fragment_overlap.rs	set_record_quals	225	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/fragment_overlap.rs	soft_start_1based	20	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/fragment_overlap.rs	soft_start_1based_from_cigar	40	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/fragment_overlap.rs	softclip_base_at_ref_1based_cached	110	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/fragment_overlap.rs	softclip_read_index_for_ref_1based	55	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/gatk_well_rng.rs	from_seed_array	39	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/gatk_well_rng.rs	new	31	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/gatk_well_rng.rs	next_bits	78	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/gatk_well_rng.rs	next_int	108	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/gatk_well_rng.rs	permutation_deterministic_at_gatk_seed	142	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/gatk_well_rng.rs	reset_gatk_default	35	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/gatk_well_rng.rs	sample_indices_without_replacement	128	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/gatk_well_rng.rs	shuffle_usize	120	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/genome_loc.rs	contains	105	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/genome_loc.rs	end_1based	101	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/genome_loc.rs	from	51	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/genome_loc.rs	get	44	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/genome_loc.rs	loc_fields_are_genome_positions	125	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/genome_loc.rs	new	77	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/genome_loc.rs	new_1based	29	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/genome_loc.rs	reference_span_length	109	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/genome_loc.rs	start_1based	95	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/genome_loc.rs	try_new	85	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/genome_loc.rs	try_new_1based	35	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/genome_loc.rs	try_new_1based_rejects_zero	119	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/genotype_limits.rs	compare_haplotype_allele_scores	120	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/genotype_limits.rs	compute_max_acceptable_allele_count	17	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/genotype_limits.rs	log10_binomial	12	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/genotype_limits.rs	log10_factorial	5	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/genotype_limits.rs	top_two_scores	64	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/genotype_limits.rs	trim_three_fixture_matches_gatk	146	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/genotype_limits.rs	which_alleles_to_keep_by_haplotype_scores	80	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/genotype_limits.rs	which_alleles_to_keep_by_haplotype_scores_with_ref	92	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/given_alleles.rs	given_alleles_from_env	219	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/given_alleles.rs	given_alleles_to_trim_variants	53	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/given_alleles.rs	given_to_variation_event	41	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/given_alleles.rs	load_given_alleles_from_vcf_path	185	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/given_alleles.rs	merge_given_alleles_into_assembly	86	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/hc_joint_is_active.rs	activity_state_meta	176	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/hc_joint_is_active.rs	dirichlet_log10_mean_weights	60	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/hc_joint_is_active.rs	effective_diploid_biallelic_allele_counts	92	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/hc_joint_is_active.rs	frozen_joint_snp10_prob_matches_java_hc_probe	314	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/hc_joint_is_active.rs	gc_passes_emit_threshold	293	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/hc_joint_is_active.rs	genotype_log10_posteriors_diploid_biallelic_sample	78	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/hc_joint_is_active.rs	haplotype_caller_joint_multisample_is_active_activity_state	111	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/hc_joint_is_active.rs	inactive_all_ref_joint_pair	348	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/hc_joint_is_active.rs	joint_active_prob_via_af_em_and_qual	203	tight	parity-sensitive; no safe absolute-speed win without gate risk
09_other	gatk-haplotypecaller/src/hc_joint_is_active.rs	log10_combo_diploid_heterozygous	67	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/hc_joint_is_active.rs	log10_one_minus_pow10	38	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/hc_joint_is_active.rs	log1mexp	25	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/hc_joint_is_active.rs	normalize_log10_in_place	71	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/hc_joint_is_active.rs	qual_to_error_prob_log10	50	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/hc_joint_is_active.rs	qual_to_prob_from_nonnegative_qual	55	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/hc_joint_is_active.rs	supplemental_emit_filters	274	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/hc_joint_is_active.rs	vc_log10_p_error_assignment	281	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/hq_soft_clip.rs	count_high_quality_soft_clip_bases_rcm	18	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/hq_soft_clip.rs	header	126	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/hq_soft_clip.rs	hq_prefix_len	60	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/hq_soft_clip.rs	hq_soft_clip_running_mean_at_locus	91	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/hq_soft_clip.rs	hq_suffix_len	73	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/hq_soft_clip.rs	max_hq_soft_clip_bases	48	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/hq_soft_clip.rs	two_soft_clip_bases_counted_on_leading_clip	137	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/lib.rs	test_basic_functionality	619	n/a	test/dump helper
09_other	gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	collapse_bases	80	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	collapse_haplotypes_if_configured	361	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	complement_base	56	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	identical_by_sequence	34	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	identical_by_sequence_groups	398	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	needs_collapsing	12	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	needs_collapsing_matches_java_unit_test	391	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	on_homopolymer	108	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	reverse_complement	66	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	same_base	123	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	uncollapse_by_ref	142	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	uncollapse_hmers_in_haplotypes	310	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	uncollapse_single_haplotype	257	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	uncollapsed_partial_ref	248	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/mann_whitney_u.rs	calculate_one_sided_u	234	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/mann_whitney_u.rs	calculate_rank	147	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/mann_whitney_u.rs	calculate_u1_and_u2	209	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/mann_whitney_u.rs	calculate_z	254	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/mann_whitney_u.rs	default	85	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/mann_whitney_u.rs	gatk_baseq_unit_test_vector	381	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/mann_whitney_u.rs	get_permutations	337	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/mann_whitney_u.rs	median	327	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/mann_whitney_u.rs	parity_strand_bias_bqs	388	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/mann_whitney_u.rs	permutation_test	276	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/mann_whitney_u.rs	test	93	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/mann_whitney_u.rs	transform_ties	317	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/multiallelic_emit.rs	biallelic	187	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/multiallelic_emit.rs	info_key	14	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/multiallelic_emit.rs	is_p12_contig	10	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/multiallelic_emit.rs	leaves_chr2_split	237	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/multiallelic_emit.rs	merge_emitted_multiallelic_records	25	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/multiallelic_emit.rs	merge_group	71	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/multiallelic_emit.rs	merges_two_alts_outside_chr2	219	tight	short leaf; no safe absolute-speed win
09_other	gatk-haplotypecaller/src/nearby_kmer_error_corrector.rs	add_read	60	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/nearby_kmer_error_corrector.rs	correct_reads_nearby_kmer	92	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/nearby_kmer_error_corrector.rs	gatk_defaults	36	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
09_other	gatk-haplotypecaller/src/nearby_kmer_error_corrector.rs	hamming_distance	87	tight	trivial getter/ctor
09_other	gatk-haplotypecaller/src/nearby_kmer_error_corrector.rs	max_homopolymer_run	71	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
